"teacher_id","full_name","department","role","year","experience_years","block_1","block_2","block_3","block_4","total_kpi"
"45","Timur Syzdykova","School of Software Engineering","SENIOR_LECTURER","2021","20","38.8","60.0","0.0","0.0","100.0"
"45","Timur Syzdykova","School of Software Engineering","SENIOR_LECTURER","2022","21","39.1","60.0","0.0","0.0","100.0"
"45","Timur Syzdykova","School of Software Engineering","SENIOR_LECTURER","2023","22","36.0","60.0","0.0","0.0","98.8"
"45","Timur Syzdykova","School of Software Engineering","SENIOR_LECTURER","2024","23","36.7","60.0","0.0","0.0","98.1"
"45","Timur Syzdykova","School of Software Engineering","SENIOR_LECTURER","2025","24","35.0","60.0","0.0","0.0","93.2"
"46","Aigerim Kulmanov","School of Software Engineering","SENIOR_LECTURER","2021","25","31.2","55.8","0.0","0.0","84.7"
"46","Aigerim Kulmanov","School of Software Engineering","SENIOR_LECTURER","2022","26","28.3","60.0","0.0","0.0","88.5"
"46","Aigerim Kulmanov","School of Software Engineering","SENIOR_LECTURER","2023","27","36.9","60.0","0.0","0.0","96.0"
"46","Aigerim Kulmanov","School of Software Engineering","SENIOR_LECTURER","2024","28","31.3","60.0","0.0","0.0","89.1"
"46","Aigerim Kulmanov","School of Software Engineering","SENIOR_LECTURER","2025","29","37.7","51.6","0.0","0.0","90.8"
"47","Dias Kenzhebekova","School of Software Engineering","SENIOR_LECTURER","2021","22","31.1","59.9","0.0","0.0","90.2"
"47","Dias Kenzhebekova","School of Software Engineering","SENIOR_LECTURER","2022","23","30.2","58.3","0.0","0.0","90.0"
"47","Dias Kenzhebekova","School of Software Engineering","SENIOR_LECTURER","2023","24","27.9","59.7","0.0","0.0","86.4"
"47","Dias Kenzhebekova","School of Software Engineering","SENIOR_LECTURER","2024","25","27.5","60.0","0.0","0.0","87.5"
"47","Dias Kenzhebekova","School of Software Engineering","SENIOR_LECTURER","2025","26","35.1","60.0","0.0","0.0","97.4"
"48","Assel Syzdykova","School of Software Engineering","SENIOR_LECTURER","2021","15","31.0","52.9","0.0","0.0","81.0"
"48","Assel Syzdykova","School of Software Engineering","SENIOR_LECTURER","2022","16","28.5","58.5","0.0","0.0","87.3"
"48","Assel Syzdykova","School of Software Engineering","SENIOR_LECTURER","2023","17","27.0","60.0","0.0","0.0","89.1"
"48","Assel Syzdykova","School of Software Engineering","SENIOR_LECTURER","2024","18","37.8","60.0","0.0","0.0","97.2"
"48","Assel Syzdykova","School of Software Engineering","SENIOR_LECTURER","2025","19","34.5","60.0","0.0","0.0","94.8"
"49","Azamat Yesmagambetov","School of Software Engineering","SENIOR_LECTURER","2021","3","27.7","57.1","0.0","0.0","87.5"
"49","Azamat Yesmagambetov","School of Software Engineering","SENIOR_LECTURER","2022","4","34.4","58.6","0.0","0.0","91.1"
"49","Azamat Yesmagambetov","School of Software Engineering","SENIOR_LECTURER","2023","5","31.0","60.0","0.0","0.0","92.1"
"49","Azamat Yesmagambetov","School of Software Engineering","SENIOR_LECTURER","2024","6","32.9","60.0","0.0","0.0","91.5"
"49","Azamat Yesmagambetov","School of Software Engineering","SENIOR_LECTURER","2025","7","35.1","60.0","0.0","0.0","96.7"
"50","Aizat Akhmetova","School of Software Engineering","SENIOR_LECTURER","2021","18","32.1","53.2","0.0","0.0","85.7"
"50","Aizat Akhmetova","School of Software Engineering","SENIOR_LECTURER","2022","19","27.3","60.0","0.0","0.0","89.2"
"50","Aizat Akhmetova","School of Software Engineering","SENIOR_LECTURER","2023","20","29.3","59.3","0.0","0.0","86.7"
"50","Aizat Akhmetova","School of Software Engineering","SENIOR_LECTURER","2024","21","28.5","60.0","0.0","0.0","89.4"
"50","Aizat Akhmetova","School of Software Engineering","SENIOR_LECTURER","2025","22","35.8","60.0","0.0","0.0","98.3"
"51","Kanat Yesmagambetov","School of Software Engineering","SENIOR_LECTURER","2021","1","37.4","60.0","0.0","0.0","97.2"
"51","Kanat Yesmagambetov","School of Software Engineering","SENIOR_LECTURER","2022","2","31.0","60.0","0.0","0.0","92.8"
"51","Kanat Yesmagambetov","School of Software Engineering","SENIOR_LECTURER","2023","3","39.9","60.0","0.0","0.0","98.4"
"51","Kanat Yesmagambetov","School of Software Engineering","SENIOR_LECTURER","2024","4","40.0","60.0","0.0","0.0","100.0"
"51","Kanat Yesmagambetov","School of Software Engineering","SENIOR_LECTURER","2025","5","31.0","60.0","0.0","0.0","92.7"
"52","Nurlan Yesmagambetov","School of Software Engineering","SENIOR_LECTURER","2021","3","37.7","60.0","0.0","0.0","96.1"
"52","Nurlan Yesmagambetov","School of Software Engineering","SENIOR_LECTURER","2022","4","35.4","60.0","0.0","0.0","97.0"
"52","Nurlan Yesmagambetov","School of Software Engineering","SENIOR_LECTURER","2023","5","33.2","60.0","0.0","0.0","92.8"
"52","Nurlan Yesmagambetov","School of Software Engineering","SENIOR_LECTURER","2024","6","33.3","60.0","0.0","0.0","94.8"
"52","Nurlan Yesmagambetov","School of Software Engineering","SENIOR_LECTURER","2025","7","28.7","60.0","0.0","0.0","88.7"
"53","Almas Dzhaksybekov","School of Software Engineering","SENIOR_LECTURER","2021","17","32.4","60.0","0.0","0.0","90.9"
"53","Almas Dzhaksybekov","School of Software Engineering","SENIOR_LECTURER","2022","18","37.1","60.0","0.0","0.0","98.9"
"53","Almas Dzhaksybekov","School of Software Engineering","SENIOR_LECTURER","2023","19","40.0","60.0","0.0","0.0","99.1"
"53","Almas Dzhaksybekov","School of Software Engineering","SENIOR_LECTURER","2024","20","39.3","60.0","0.0","0.0","98.8"
"53","Almas Dzhaksybekov","School of Software Engineering","SENIOR_LECTURER","2025","21","37.4","60.0","0.0","0.0","100.0"
"54","Timur Bekmuratova","School of Software Engineering","SENIOR_LECTURER","2021","7","27.4","57.4","0.0","0.0","85.4"
"54","Timur Bekmuratova","School of Software Engineering","SENIOR_LECTURER","2022","8","34.1","47.7","0.0","0.0","82.2"
"54","Timur Bekmuratova","School of Software Engineering","SENIOR_LECTURER","2023","9","26.9","60.0","0.0","0.0","84.1"
"54","Timur Bekmuratova","School of Software Engineering","SENIOR_LECTURER","2024","10","35.9","35.7","0.0","0.0","73.8"
"54","Timur Bekmuratova","School of Software Engineering","SENIOR_LECTURER","2025","11","37.1","60.0","0.0","0.0","98.8"
"55","Kanat Sharipov","School of Software Engineering","SENIOR_LECTURER","2021","16","35.3","46.8","0.0","0.0","82.9"
"55","Kanat Sharipov","School of Software Engineering","SENIOR_LECTURER","2022","17","39.9","60.0","0.0","0.0","100.0"
"55","Kanat Sharipov","School of Software Engineering","SENIOR_LECTURER","2023","18","40.0","60.0","0.0","0.0","100.0"
"55","Kanat Sharipov","School of Software Engineering","SENIOR_LECTURER","2024","19","40.0","60.0","0.0","0.0","99.0"
"55","Kanat Sharipov","School of Software Engineering","SENIOR_LECTURER","2025","20","33.4","51.2","0.0","0.0","87.5"
"56","Adlet Seidaliev","School of Software Engineering","SENIOR_LECTURER","2021","7","29.6","60.0","0.0","0.0","91.2"
"56","Adlet Seidaliev","School of Software Engineering","SENIOR_LECTURER","2022","8","38.4","60.0","0.0","0.0","99.7"
"56","Adlet Seidaliev","School of Software Engineering","SENIOR_LECTURER","2023","9","33.4","60.0","0.0","0.0","95.2"
"56","Adlet Seidaliev","School of Software Engineering","SENIOR_LECTURER","2024","10","30.8","60.0","0.0","0.0","89.8"
"56","Adlet Seidaliev","School of Software Engineering","SENIOR_LECTURER","2025","11","39.4","42.6","0.0","0.0","80.3"
"57","Arman Zhumabayeva","School of Software Engineering","LECTURER","2021","12","19.7","65.4","0.0","0.0","83.8"
"57","Arman Zhumabayeva","School of Software Engineering","LECTURER","2022","13","17.3","67.6","0.0","0.0","82.7"
"57","Arman Zhumabayeva","School of Software Engineering","LECTURER","2023","14","18.9","65.1","0.0","0.0","83.7"
"57","Arman Zhumabayeva","School of Software Engineering","LECTURER","2024","15","13.1","69.0","0.0","0.0","83.6"
"57","Arman Zhumabayeva","School of Software Engineering","LECTURER","2025","16","20.0","70.8","0.0","0.0","90.6"
"58","Zarina Dairova","School of Software Engineering","LECTURER","2021","24","23.0","75.0","0.0","0.0","98.2"
"58","Zarina Dairova","School of Software Engineering","LECTURER","2022","25","24.8","65.0","0.0","0.0","92.3"
"58","Zarina Dairova","School of Software Engineering","LECTURER","2023","26","22.5","75.0","0.0","0.0","95.6"
"58","Zarina Dairova","School of Software Engineering","LECTURER","2024","27","18.2","68.6","0.0","0.0","88.2"
"58","Zarina Dairova","School of Software Engineering","LECTURER","2025","28","21.8","75.0","0.0","0.0","94.8"
"59","Arman Seitkali","School of Software Engineering","LECTURER","2021","13","15.7","69.3","0.0","0.0","86.6"
"59","Arman Seitkali","School of Software Engineering","LECTURER","2022","14","21.0","71.3","0.0","0.0","94.4"
"59","Arman Seitkali","School of Software Engineering","LECTURER","2023","15","16.1","72.2","0.0","0.0","86.9"
"59","Arman Seitkali","School of Software Engineering","LECTURER","2024","16","24.5","75.0","0.0","0.0","100.0"
"59","Arman Seitkali","School of Software Engineering","LECTURER","2025","17","25.0","75.0","0.0","0.0","100.0"
"60","Ainur Bizhanova","School of Software Engineering","LECTURER","2021","7","18.6","75.0","0.0","0.0","96.0"
"60","Ainur Bizhanova","School of Software Engineering","LECTURER","2022","8","18.2","75.0","0.0","0.0","93.6"
"60","Ainur Bizhanova","School of Software Engineering","LECTURER","2023","9","22.3","75.0","0.0","0.0","96.3"
"60","Ainur Bizhanova","School of Software Engineering","LECTURER","2024","10","17.0","75.0","0.0","0.0","91.7"
"60","Ainur Bizhanova","School of Software Engineering","LECTURER","2025","11","22.8","73.9","0.0","0.0","95.6"
"61","Serik Khassanov","School of Software Engineering","LECTURER","2021","5","17.5","61.3","0.0","0.0","76.1"
"61","Serik Khassanov","School of Software Engineering","LECTURER","2022","6","11.8","64.2","0.0","0.0","76.6"
"61","Serik Khassanov","School of Software Engineering","LECTURER","2023","7","16.2","47.3","0.0","0.0","60.6"
"61","Serik Khassanov","School of Software Engineering","LECTURER","2024","8","20.1","62.7","0.0","0.0","81.0"
"61","Serik Khassanov","School of Software Engineering","LECTURER","2025","9","19.2","73.4","0.0","0.0","92.6"
"62","Meruert Tokayeva","School of Software Engineering","LECTURER","2021","15","19.1","73.2","0.0","0.0","89.6"
"62","Meruert Tokayeva","School of Software Engineering","LECTURER","2022","16","21.3","58.1","0.0","0.0","80.1"
"62","Meruert Tokayeva","School of Software Engineering","LECTURER","2023","17","23.6","75.0","0.0","0.0","98.5"
"62","Meruert Tokayeva","School of Software Engineering","LECTURER","2024","18","18.7","65.6","0.0","0.0","83.8"
"62","Meruert Tokayeva","School of Software Engineering","LECTURER","2025","19","23.8","75.0","0.0","0.0","100.0"
"63","Dastan Khassanov","School of Software Engineering","LECTURER","2021","18","21.4","64.6","0.0","0.0","87.6"
"63","Dastan Khassanov","School of Software Engineering","LECTURER","2022","19","23.1","75.0","0.0","0.0","95.6"
"63","Dastan Khassanov","School of Software Engineering","LECTURER","2023","20","21.7","75.0","0.0","0.0","97.1"
"63","Dastan Khassanov","School of Software Engineering","LECTURER","2024","21","22.2","57.3","0.0","0.0","79.3"
"63","Dastan Khassanov","School of Software Engineering","LECTURER","2025","22","18.4","75.0","0.0","0.0","92.6"
"64","Nurlan Kulmanov","School of Software Engineering","LECTURER","2021","1","16.5","75.0","0.0","0.0","92.9"
"64","Nurlan Kulmanov","School of Software Engineering","LECTURER","2022","2","22.4","75.0","0.0","0.0","95.9"
"64","Nurlan Kulmanov","School of Software Engineering","LECTURER","2023","3","23.8","75.0","0.0","0.0","100.0"
"64","Nurlan Kulmanov","School of Software Engineering","LECTURER","2024","4","14.7","72.7","0.0","0.0","84.8"
"64","Nurlan Kulmanov","School of Software Engineering","LECTURER","2025","5","21.6","73.6","0.0","0.0","97.3"
"65","Azamat Suleimenov","School of Software Engineering","LECTURER","2021","14","21.5","75.0","0.0","0.0","97.4"
"65","Azamat Suleimenov","School of Software Engineering","LECTURER","2022","15","21.0","65.9","0.0","0.0","84.8"
"65","Azamat Suleimenov","School of Software Engineering","LECTURER","2023","16","13.6","68.8","0.0","0.0","82.0"
"65","Azamat Suleimenov","School of Software Engineering","LECTURER","2024","17","18.5","68.1","0.0","0.0","87.3"
"65","Azamat Suleimenov","School of Software Engineering","LECTURER","2025","18","19.7","57.9","0.0","0.0","77.3"
"66","Sholpan Kenzhebayeva","School of Software Engineering","LECTURER","2021","13","21.0","72.1","0.0","0.0","93.7"
"66","Sholpan Kenzhebayeva","School of Software Engineering","LECTURER","2022","14","16.9","67.5","0.0","0.0","82.0"
"66","Sholpan Kenzhebayeva","School of Software Engineering","LECTURER","2023","15","22.5","53.1","0.0","0.0","74.3"
"66","Sholpan Kenzhebayeva","School of Software Engineering","LECTURER","2024","16","20.7","75.0","0.0","0.0","93.0"
"66","Sholpan Kenzhebayeva","School of Software Engineering","LECTURER","2025","17","20.0","75.0","0.0","0.0","97.9"
"67","Bekzat Askarov","School of Software Engineering","LECTURER","2021","1","16.8","68.0","0.0","0.0","84.7"
"67","Bekzat Askarov","School of Software Engineering","LECTURER","2022","2","18.9","71.1","0.0","0.0","92.7"
"67","Bekzat Askarov","School of Software Engineering","LECTURER","2023","3","18.8","59.9","0.0","0.0","78.7"
"67","Bekzat Askarov","School of Software Engineering","LECTURER","2024","4","18.3","75.0","0.0","0.0","93.0"
"67","Bekzat Askarov","School of Software Engineering","LECTURER","2025","5","23.9","75.0","0.0","0.0","100.0"
"68","Madina Dairova","School of Software Engineering","LECTURER","2021","10","14.3","45.5","0.0","0.0","60.9"
"68","Madina Dairova","School of Software Engineering","LECTURER","2022","11","17.4","63.4","0.0","0.0","79.9"
"68","Madina Dairova","School of Software Engineering","LECTURER","2023","12","16.4","71.6","0.0","0.0","88.4"
"68","Madina Dairova","School of Software Engineering","LECTURER","2024","13","20.1","61.8","0.0","0.0","81.9"
"68","Madina Dairova","School of Software Engineering","LECTURER","2025","14","12.7","60.2","0.0","0.0","74.7"
"69","Raushan Bekmuratova","School of Software Engineering","LECTURER","2021","5","17.3","68.9","0.0","0.0","89.2"
"69","Raushan Bekmuratova","School of Software Engineering","LECTURER","2022","6","12.8","66.7","0.0","0.0","77.6"
"69","Raushan Bekmuratova","School of Software Engineering","LECTURER","2023","7","12.0","66.3","0.0","0.0","75.5"
"69","Raushan Bekmuratova","School of Software Engineering","LECTURER","2024","8","13.4","61.2","0.0","0.0","73.3"
"69","Raushan Bekmuratova","School of Software Engineering","LECTURER","2025","9","14.1","62.4","0.0","0.0","75.5"
"70","Dias Kenzhebayeva","School of Software Engineering","LECTURER","2021","2","13.8","75.0","0.0","0.0","91.7"
"70","Dias Kenzhebayeva","School of Software Engineering","LECTURER","2022","3","20.3","75.0","0.0","0.0","96.9"
"70","Dias Kenzhebayeva","School of Software Engineering","LECTURER","2023","4","25.0","75.0","0.0","0.0","100.0"
"70","Dias Kenzhebayeva","School of Software Engineering","LECTURER","2024","5","21.0","75.0","0.0","0.0","99.0"
"70","Dias Kenzhebayeva","School of Software Engineering","LECTURER","2025","6","20.1","75.0","0.0","0.0","96.7"
"71","Almas Seitkali","School of Software Engineering","LECTURER","2021","2","17.2","62.6","0.0","0.0","78.5"
"71","Almas Seitkali","School of Software Engineering","LECTURER","2022","3","11.7","64.6","0.0","0.0","75.7"
"71","Almas Seitkali","School of Software Engineering","LECTURER","2023","4","20.2","71.3","0.0","0.0","91.1"
"71","Almas Seitkali","School of Software Engineering","LECTURER","2024","5","16.3","64.4","0.0","0.0","80.7"
"71","Almas Seitkali","School of Software Engineering","LECTURER","2025","6","14.0","63.7","0.0","0.0","79.6"
"72","Gaukhar Syzdykova","School of Software Engineering","LECTURER","2021","6","22.4","75.0","0.0","0.0","99.4"
"72","Gaukhar Syzdykova","School of Software Engineering","LECTURER","2022","7","17.2","72.1","0.0","0.0","89.8"
"72","Gaukhar Syzdykova","School of Software Engineering","LECTURER","2023","8","20.9","48.9","0.0","0.0","67.2"
"72","Gaukhar Syzdykova","School of Software Engineering","LECTURER","2024","9","20.4","47.2","0.0","0.0","68.6"
"72","Gaukhar Syzdykova","School of Software Engineering","LECTURER","2025","10","20.8","64.0","0.0","0.0","83.7"
"73","Talgat Mukhambetova","School of Software Engineering","LECTURER","2021","6","17.7","61.0","0.0","0.0","76.3"
"73","Talgat Mukhambetova","School of Software Engineering","LECTURER","2022","7","17.0","70.3","0.0","0.0","89.8"
"73","Talgat Mukhambetova","School of Software Engineering","LECTURER","2023","8","12.7","72.0","0.0","0.0","83.6"
"73","Talgat Mukhambetova","School of Software Engineering","LECTURER","2024","9","15.9","64.1","0.0","0.0","82.4"
"73","Talgat Mukhambetova","School of Software Engineering","LECTURER","2025","10","18.0","54.9","0.0","0.0","71.9"
"74","Asset Dzhaksybekov","School of Software Engineering","LECTURER","2021","22","14.0","74.7","0.0","0.0","91.0"
"74","Asset Dzhaksybekov","School of Software Engineering","LECTURER","2022","23","15.5","70.2","0.0","0.0","84.5"
"74","Asset Dzhaksybekov","School of Software Engineering","LECTURER","2023","24","14.9","65.5","0.0","0.0","78.6"
"74","Asset Dzhaksybekov","School of Software Engineering","LECTURER","2024","25","17.1","63.9","0.0","0.0","81.2"
"74","Asset Dzhaksybekov","School of Software Engineering","LECTURER","2025","26","15.9","73.9","0.0","0.0","89.9"
"75","Bauyrzhan Tulegenova","School of Software Engineering","LECTURER","2021","19","19.3","50.2","0.0","0.0","72.4"
"75","Bauyrzhan Tulegenova","School of Software Engineering","LECTURER","2022","20","12.5","64.1","0.0","0.0","78.1"
"75","Bauyrzhan Tulegenova","School of Software Engineering","LECTURER","2023","21","19.2","70.3","0.0","0.0","90.2"
"75","Bauyrzhan Tulegenova","School of Software Engineering","LECTURER","2024","22","21.6","68.0","0.0","0.0","89.9"
"75","Bauyrzhan Tulegenova","School of Software Engineering","LECTURER","2025","23","21.3","70.2","0.0","0.0","89.6"
"76","Kanat Issabekov","School of Software Engineering","LECTURER","2021","2","16.3","56.8","0.0","0.0","75.4"
